line_slug,Line_Name,citybound_from_station,citybound_to_station,segment_km,citybound_avg_run_minutes,outbound_avg_run_minutes,citybound_avg_scheduled_kmh,outbound_avg_scheduled_kmh,paired_avg_run_minutes,paired_avg_scheduled_kmh,minute_gap,kmh_gap,citybound_observed_segments,outbound_observed_segments,confidence_band
belgrave,Belgrave,Southern Cross,Flinders Street,1.232,4.52,2.67,16.6,27.7,3.59,20.6,1.85,11.1,5392,9864,medium
belgrave,Belgrave,Union,Chatham,1.204,2.18,1.67,35.0,43.3,1.92,37.6,0.51,8.3,8456,8428,medium
belgrave,Belgrave,Flagstaff,Southern Cross,1.17,1.67,1.67,42.1,42.1,1.67,42.1,0.0,0.0,5392,9862,high
belgrave,Belgrave,Tecoma,Upwey,1.162,1.67,1.99,41.8,36.8,1.83,38.2,0.32,5.0,16807,17317,high
belgrave,Belgrave,Parliament,Melbourne Central,1.127,1.67,2.0,40.6,35.4,1.84,36.8,0.34,5.1,5392,9862,medium
belgrave,Belgrave,Canterbury,East Camberwell,1.11,1.67,1.67,40.0,40.0,1.67,40.0,0.0,0.0,8456,8430,high
belgrave,Belgrave,Burnley,East Richmond,0.965,1.67,1.67,34.7,34.7,1.67,34.7,0.0,0.0,448,201,high
belgrave,Belgrave,East Camberwell,Camberwell,0.87,1.68,1.67,31.2,31.3,1.67,31.2,0.01,0.1,8456,8428,high
belgrave,Belgrave,Blackburn,Laburnum,0.859,1.67,1.71,30.9,30.5,1.69,30.5,0.05,0.4,11655,13405,high
belgrave,Belgrave,Auburn,Glenferrie,0.84,1.67,1.67,30.2,30.2,1.67,30.2,0.0,0.0,6576,6595,high
belgrave,Belgrave,Richmond,Parliament,0.816,2.67,2.67,18.3,18.4,2.67,18.4,0.0,0.0,5392,9861,high
belgrave,Belgrave,Chatham,Canterbury,0.762,1.16,1.16,48.4,48.1,1.16,39.4,0.01,0.3,8456,8430,high
belgrave,Belgrave,Melbourne Central,Flagstaff,0.684,1.26,1.36,39.5,36.0,1.31,31.3,0.09,3.5,5392,9862,high
belgrave,Belgrave,East Richmond,Richmond,0.57,1.67,1.67,20.5,20.5,1.67,20.5,0.0,0.0,448,201,high
craigieburn,Craigieburn,Craigieburn,North Melbourne,24.418,23.67,23.33,62.0,62.8,23.5,62.3,0.33,0.8,3,2,high
craigieburn,Craigieburn,Broadmeadows,North Melbourne,15.12,15.0,19.86,60.5,48.0,17.43,52.1,4.86,12.5,6,7,low
craigieburn,Craigieburn,Essendon,North Melbourne,6.327,8.67,7.67,43.8,49.5,8.17,46.5,1.0,5.7,9,735,medium
craigieburn,Craigieburn,Moonee Ponds,North Melbourne,5.207,6.67,7.0,46.9,44.6,6.83,45.7,0.33,2.2,7,9,high
craigieburn,Craigieburn,Craigieburn,Roxburgh Park,4.098,2.67,5.04,92.2,48.9,3.85,63.8,2.37,43.3,25209,26427,low
craigieburn,Craigieburn,Roxburgh Park,Coolaroo,2.692,2.72,3.67,60.6,44.0,3.2,50.5,0.94,16.5,25201,26453,low
craigieburn,Craigieburn,Coolaroo,Broadmeadows,2.508,3.67,1.68,41.0,90.0,2.67,56.3,1.99,48.9,25195,26454,low
craigieburn,Craigieburn,Kensington,North Melbourne,1.895,3.93,2.67,29.3,42.6,3.3,34.4,1.27,13.4,26215,26594,medium
craigieburn,Craigieburn,Parliament,Flinders Street,1.749,3.02,2.36,34.8,46.5,2.69,39.0,0.65,11.7,14912,10737,medium
craigieburn,Craigieburn,North Melbourne,Southern Cross,1.68,3.49,2.85,29.4,35.8,3.17,31.8,0.64,6.4,10479,15976,medium
craigieburn,Craigieburn,Oak Park,Pascoe Vale,1.604,1.67,2.67,57.7,36.1,2.17,44.4,1.0,21.7,26321,27394,low
craigieburn,Craigieburn,Glenroy,Oak Park,1.525,2.67,1.67,34.3,54.9,2.17,42.2,1.0,20.6,26322,27393,low
craigieburn,Craigieburn,Ascot Vale,Newmarket,1.51,1.67,1.87,54.4,50.1,1.77,51.2,0.21,4.2,26218,26586,high
craigieburn,Craigieburn,Pascoe Vale,Strathmore,1.481,1.67,1.87,53.3,49.3,1.77,50.3,0.2,4.0,26319,27395,high
craigieburn,Craigieburn,Broadmeadows,Jacana,1.37,1.67,2.69,49.3,30.6,2.18,37.8,1.02,18.7,26324,27390,low
craigieburn,Craigieburn,Southern Cross,Flinders Street,1.232,4.18,3.51,17.8,21.3,3.85,19.2,0.67,3.5,11434,15749,medium
craigieburn,Craigieburn,Melbourne Central,Parliament,1.127,1.67,1.67,40.6,40.6,1.67,40.6,0.0,0.0,14916,10735,high
craigieburn,Craigieburn,Glenbervie,Essendon,1.123,2.67,1.67,25.3,40.4,2.17,31.1,1.0,15.2,26313,27397,low
craigieburn,Craigieburn,Essendon,Moonee Ponds,1.12,1.67,1.67,40.3,40.3,1.67,40.3,0.0,0.0,26226,26589,high
craigieburn,Craigieburn,Moonee Ponds,Ascot Vale,1.076,1.67,1.67,38.7,38.7,1.67,38.7,0.0,0.0,26219,26580,high
craigieburn,Craigieburn,Jacana,Glenroy,1.03,0.67,1.67,92.7,37.1,1.17,53.0,1.0,55.6,26324,27390,low
craigieburn,Craigieburn,Newmarket,Kensington,0.726,0.67,0.67,65.3,65.3,0.67,65.3,0.0,0.0,26216,26588,high
craigieburn,Craigieburn,Flagstaff,Melbourne Central,0.684,1.67,1.67,24.6,24.6,1.67,24.6,0.0,0.0,14918,10734,high
craigieburn,Craigieburn,Strathmore,Glenbervie,0.66,0.67,0.67,59.1,59.4,0.67,59.1,0.01,0.3,26315,27395,high
craigieburn,Craigieburn,North Melbourne,Flagstaff,0.51,2.5,2.67,12.6,11.5,2.58,11.9,0.17,1.2,14921,10734,high
craigieburn,Craigieburn,North Melbourne,Flinders Street,0.448,7.14,6.09,3.8,4.5,6.61,4.1,1.05,0.7,1045,882,medium
cranbourne,Cranbourne,Lynbrook,Dandenong,8.304,7.74,6.67,64.4,74.7,7.2,69.2,1.07,10.3,21774,22269,medium
cranbourne,Cranbourne,Caulfield,South Yarra,6.373,7.42,7.52,51.8,51.1,7.47,51.2,0.1,0.7,10854,10224,high
cranbourne,Cranbourne,Malvern,South Yarra,4.692,4.67,5.67,60.3,49.7,5.17,54.5,1.0,10.6,6028,6378,medium
cranbourne,Cranbourne,Merinda Park,Lynbrook,2.852,2.67,2.67,64.2,64.2,2.67,64.2,0.0,0.0,21775,22265,high
cranbourne,Cranbourne,Cranbourne,Merinda Park,2.772,2.67,4.01,62.4,41.5,3.34,49.8,1.34,20.8,21776,22265,low
cranbourne,Cranbourne,Richmond,Flinders Street,2.565,8.43,3.48,25.3,45.0,5.95,25.9,4.95,19.7,625,16610,low
cranbourne,Cranbourne,Clayton,Huntingdale,2.229,2.67,2.9,50.2,47.0,2.78,48.1,0.23,3.1,17451,16872,high
cranbourne,Cranbourne,Dandenong,Yarraman,2.155,2.67,3.51,48.5,37.4,3.09,41.9,0.84,11.1,17666,17291,medium
cranbourne,Cranbourne,Westall,Clayton,2.126,1.67,2.67,76.5,47.8,2.17,58.8,1.0,28.8,17451,17116,low
cranbourne,Cranbourne,Springvale,Westall,1.858,2.67,1.67,41.7,66.9,2.17,51.4,1.01,25.2,17661,17293,low
cranbourne,Cranbourne,Carnegie,Caulfield,1.747,2.9,1.67,36.8,62.9,2.28,45.9,1.23,26.1,17078,16518,low
cranbourne,Cranbourne,Huntingdale,Oakleigh,1.697,2.05,1.67,52.2,61.1,1.86,54.8,0.38,8.9,17449,16873,medium
cranbourne,Cranbourne,Noble Park,Sandown Park,1.693,1.46,2.67,79.8,38.1,2.06,49.2,1.21,41.7,17664,17293,low
cranbourne,Cranbourne,Caulfield,Malvern,1.681,2.67,2.67,37.8,37.8,2.67,37.8,0.0,0.0,6028,6376,high
cranbourne,Cranbourne,Yarraman,Noble Park,1.663,2.66,1.67,37.6,59.9,2.16,46.1,0.99,22.3,17667,17291,low
cranbourne,Cranbourne,South Yarra,Richmond,1.616,2.67,2.67,36.4,36.4,2.67,36.4,0.0,0.0,16880,16606,high
cranbourne,Cranbourne,Sandown Park,Springvale,1.187,1.67,1.67,42.7,42.7,1.67,42.7,0.0,0.0,17664,17293,high
cranbourne,Cranbourne,Oakleigh,Hughesdale,1.111,1.67,1.67,40.0,40.0,1.67,40.0,0.0,0.0,17079,16514,high
cranbourne,Cranbourne,Hughesdale,Murrumbeena,1.053,1.67,1.67,37.9,37.9,1.67,37.9,0.0,0.0,17079,16515,high
cranbourne,Cranbourne,Murrumbeena,Carnegie,0.889,1.67,1.67,32.0,32.0,1.67,32.0,0.0,0.0,17079,16515,high
eastern,Eastern,Bairnsdale,Stratford,52.653,37.71,40.74,83.8,77.6,39.23,80.5,3.03,6.2,739,739,low
eastern,Eastern,Garfield,Dandenong,44.657,34.6,32.22,77.6,83.2,33.41,80.2,2.38,5.6,189,195,low
eastern,Eastern,Moe,Warragul,30.314,17.19,18.17,107.2,101.7,17.68,102.9,0.98,5.5,849,672,medium
eastern,Eastern,Pakenham,Dandenong,26.999,19.0,20.97,86.1,77.9,19.99,81.1,1.98,8.1,4148,4101,medium
eastern,Eastern,Sale,Rosedale,25.694,18.64,19.05,82.8,80.9,18.84,81.8,0.42,1.9,777,777,high
eastern,Eastern,Rosedale,Traralgon,22.34,17.67,16.38,75.9,81.9,17.03,78.7,1.3,6.0,777,777,medium
eastern,Eastern,Dandenong,Caulfield,19.408,25.29,24.49,46.3,48.1,24.89,46.8,0.81,1.8,441,515,medium
eastern,Eastern,Garfield,Pakenham,17.658,15.25,10.9,71.3,98.2,13.08,81.0,4.35,26.9,658,475,low
eastern,Eastern,Drouin,Garfield,17.255,11.47,16.83,91.3,64.9,14.15,73.2,5.36,26.4,849,477,low
eastern,Eastern,Stratford,Sale,16.094,15.38,13.35,62.8,72.4,14.37,67.2,2.03,9.6,739,739,low
eastern,Eastern,Morwell,Moe,14.648,10.97,12.55,82.8,73.2,11.76,74.7,1.58,9.7,4900,4931,medium
eastern,Eastern,Pakenham,Berwick,13.617,9.0,10.0,90.8,81.7,9.5,86.0,1.0,9.1,189,195,medium
eastern,Eastern,Traralgon,Morwell,13.617,8.41,11.31,97.9,73.8,9.86,82.9,2.9,24.1,4900,4931,low
eastern,Eastern,Berwick,Dandenong,13.382,10.0,10.0,80.3,80.3,10.0,80.3,0.0,0.0,189,195,high
eastern,Eastern,Yarragon,Warragul,12.325,8.28,8.06,89.8,92.4,8.17,90.6,0.22,2.6,4051,4254,high
eastern,Eastern,Dandenong,Clayton,10.682,12.41,14.44,52.3,45.3,13.43,47.7,2.03,7.0,4085,3976,low
eastern,Eastern,Moe,Trafalgar,9.915,6.14,8.07,99.0,79.1,7.11,83.7,1.93,19.8,4051,4259,low
eastern,Eastern,Clayton,Caulfield,8.726,14.27,11.4,37.1,47.0,12.83,40.8,2.87,10.0,4085,3976,low
eastern,Eastern,Drouin,Longwarry,8.724,6.49,6.82,81.3,77.8,6.66,78.6,0.33,3.5,4051,4454,high
eastern,Eastern,Nar Nar Goon,Pakenham,8.589,9.69,5.1,54.7,101.5,7.39,69.7,4.59,46.8,4026,4229,low
eastern,Eastern,Trafalgar,Yarragon,8.074,6.06,5.72,80.1,85.7,5.89,82.2,0.34,5.6,4051,4259,medium
eastern,Eastern,Caulfield,Richmond,7.989,9.84,9.46,48.8,51.1,9.65,49.7,0.38,2.2,4526,3142,high
eastern,Eastern,Warragul,Drouin,7.623,6.07,6.31,75.4,73.1,6.19,73.9,0.24,2.3,4900,4926,high
eastern,Eastern,Tynong,Nar Nar Goon,4.967,4.12,4.09,72.8,73.4,4.11,72.6,0.04,0.6,3856,4253,high
eastern,Eastern,Longwarry,Bunyip,4.338,4.08,3.68,64.7,73.4,3.88,67.1,0.4,8.7,4051,4454,medium
eastern,Eastern,Bunyip,Garfield,4.193,3.47,4.98,75.3,52.4,4.22,59.6,1.51,22.8,4051,4454,low
eastern,Eastern,Garfield,Tynong,4.102,4.09,4.15,60.6,60.0,4.12,59.8,0.06,0.6,3856,4259,high
eastern,Eastern,Richmond,Flinders Street,2.565,4.98,4.0,31.1,38.5,4.49,34.3,0.98,7.4,4526,3142,medium
eastern,Eastern,Flinders Street,Southern Cross,1.232,4.03,4.0,18.4,18.5,4.01,18.4,0.02,0.1,4337,4302,high
flemington_racecourse,Flemington Racecourse,Flemington Racecourse,Southern Cross,6.588,12.86,11.25,31.2,35.2,12.05,32.8,1.61,4.0,365,53,medium
flemington_racecourse,Flemington Racecourse,Flemington Racecourse,Flinders Street,5.356,15.44,14.82,20.9,21.7,15.13,21.2,0.62,0.9,294,399,medium
flemington_racecourse,Flemington Racecourse,Flemington Racecourse,North Melbourne,4.908,8.78,8.22,33.9,36.0,8.5,34.6,0.55,2.1,738,877,medium
flemington_racecourse,Flemington Racecourse,Showgrounds,Flinders Street,4.501,15.43,12.32,17.7,22.0,13.87,19.5,3.11,4.3,63,44,low
flemington_racecourse,Flemington Racecourse,Showgrounds,North Melbourne,4.053,8.86,6.54,28.2,37.7,7.7,31.6,2.33,9.5,1031,1054,low
flemington_racecourse,Flemington Racecourse,North Melbourne,Southern Cross,1.68,3.0,2.76,34.5,36.7,2.88,35.0,0.24,2.2,1718,1974,high
flemington_racecourse,Flemington Racecourse,Southern Cross,Flinders Street,1.232,4.33,3.66,17.4,20.3,3.99,18.5,0.68,2.9,1813,1726,medium
flemington_racecourse,Flemington Racecourse,Flemington Racecourse,Showgrounds,0.855,0.7,2.04,74.5,25.3,1.37,37.5,1.34,49.2,52,26,low
frankston,Frankston,Mordialloc,Richmond,23.897,36.0,33.0,39.8,43.4,34.5,41.6,3.0,3.6,1,1,low
frankston,Frankston,Cheltenham,Caulfield,10.64,11.83,12.73,54.1,50.2,12.28,52.0,0.89,4.0,2689,3271,medium
frankston,Frankston,Moorabbin,Caulfield,6.66,8.33,12.67,48.5,31.5,10.5,38.1,4.33,17.0,12,1,low
frankston,Frankston,Caulfield,South Yarra,6.373,6.77,7.67,56.6,49.9,7.22,52.9,0.9,6.7,19,3295,medium
frankston,Frankston,Mordialloc,Mentone,3.335,3.83,4.73,52.7,42.8,4.28,46.7,0.9,9.9,22460,24858,medium
frankston,Frankston,Seaford,Carrum,3.258,3.67,2.67,53.3,73.3,3.17,61.7,1.0,20.0,32457,35760,low
frankston,Frankston,Aspendale,Mordialloc,2.619,3.68,2.67,42.7,58.9,3.17,49.5,1.01,16.2,34596,37337,low
frankston,Frankston,Richmond,Flinders Street,2.565,4.46,3.5,35.0,44.8,3.98,38.7,0.96,9.8,35176,39406,medium
frankston,Frankston,Frankston,Kananook,2.483,2.67,4.05,55.9,36.9,3.36,44.4,1.38,18.9,32436,35715,low
frankston,Frankston,Kananook,Seaford,2.086,1.67,2.67,75.1,46.9,2.17,57.8,1.0,28.2,32448,35756,low
frankston,Frankston,Mentone,Cheltenham,1.933,2.67,2.67,43.5,43.5,2.67,43.5,0.0,0.0,33378,36969,high
frankston,Frankston,Mordialloc,Parkdale,1.764,1.67,2.67,63.5,39.6,2.17,48.8,1.01,23.9,10921,12110,low
frankston,Frankston,Chelsea,Edithvale,1.701,1.67,1.67,61.2,61.2,1.67,61.2,0.0,0.0,34600,37335,high
frankston,Frankston,Caulfield,Malvern,1.681,2.67,2.7,37.8,37.5,2.68,37.6,0.03,0.3,35170,36095,high
frankston,Frankston,Glenhuntly,Caulfield,1.673,3.71,2.67,27.4,37.6,3.19,31.5,1.05,10.3,31662,35309,medium
frankston,Frankston,Highett,Moorabbin,1.618,1.7,2.45,57.4,41.1,2.07,46.8,0.75,16.3,33477,37179,low
frankston,Frankston,South Yarra,Richmond,1.616,2.67,2.67,36.4,36.4,2.67,36.4,0.0,0.0,35180,39399,high
frankston,Frankston,Parkdale,Mentone,1.571,1.81,1.67,53.4,56.6,1.74,54.1,0.15,3.1,10920,12110,high
frankston,Frankston,Ormond,Glenhuntly,1.564,1.67,1.67,56.3,56.3,1.67,56.3,0.0,0.0,31664,35305,high
frankston,Frankston,Carrum,Bonbeach,1.484,1.67,2.85,53.4,31.8,2.26,39.4,1.18,21.7,34606,37334,low
frankston,Frankston,Malvern,Armadale,1.44,1.67,2.67,51.8,32.4,2.17,39.9,1.0,19.4,32461,36095,low
frankston,Frankston,Edithvale,Aspendale,1.353,1.67,1.67,48.7,48.7,1.67,48.7,0.0,0.0,34598,37335,high
frankston,Frankston,Toorak,Hawksburn,1.275,1.67,1.67,45.9,45.9,1.67,45.9,0.0,0.0,32458,36097,high
frankston,Frankston,Bonbeach,Chelsea,1.246,1.67,1.67,44.9,44.8,1.67,44.8,0.0,0.0,34602,37333,high
frankston,Frankston,Southland,Highett,1.237,1.67,1.67,44.5,44.5,1.67,44.5,0.0,0.0,33480,37178,high
frankston,Frankston,Hawksburn,South Yarra,1.22,1.78,1.67,42.1,43.9,1.72,42.5,0.11,1.8,32457,36102,high
frankston,Frankston,Cheltenham,Southland,1.125,1.67,0.7,40.5,98.1,1.18,57.1,0.97,57.6,33481,37176,low
frankston,Frankston,Moorabbin,Patterson,1.061,1.66,1.77,38.6,36.6,1.72,37.1,0.11,2.0,31664,35303,high
frankston,Frankston,Patterson,Bentleigh,0.913,1.46,1.3,43.1,50.9,1.38,39.7,0.16,7.8,31664,35304,medium
frankston,Frankston,Mckinnon,Ormond,0.818,1.67,1.76,29.4,28.4,1.71,28.6,0.09,1.0,31664,35305,high
frankston,Frankston,Armadale,Toorak,0.757,1.67,0.67,27.3,68.1,1.17,38.9,1.0,40.9,32461,36096,low
frankston,Frankston,Bentleigh,Mckinnon,0.631,0.97,1.67,46.4,22.7,1.32,28.7,0.7,23.7,31664,35305,low
glen_waverley,Glen Waverley,Glen Waverley,Burnley,16.893,19.17,20.0,53.1,50.7,19.58,51.8,0.83,2.5,6,3,medium
glen_waverley,Glen Waverley,Darling,Richmond,8.88,13.68,12.69,39.0,42.0,13.19,40.4,0.99,3.0,242,483,medium
glen_waverley,Glen Waverley,Richmond,Flinders Street,2.565,4.14,2.82,37.5,56.8,3.48,44.3,1.32,19.3,25293,13097,low
glen_waverley,Glen Waverley,Jordanville,Holmesglen,1.959,1.92,2.67,63.8,44.1,2.29,51.2,0.75,19.7,25379,25884,low
glen_waverley,Glen Waverley,Holmesglen,East Malvern,1.906,2.3,2.32,53.7,52.9,2.31,49.5,0.01,0.8,25379,25884,high
glen_waverley,Glen Waverley,Syndal,Mount Waverley,1.882,2.41,2.42,48.8,48.5,2.42,46.7,0.01,0.3,25380,25884,high
glen_waverley,Glen Waverley,Heyington,Burnley,1.784,2.42,2.43,46.1,45.9,2.42,44.2,0.01,0.2,25005,25319,high
glen_waverley,Glen Waverley,Burnley,Richmond,1.535,2.67,2.77,34.5,33.5,2.72,33.9,0.11,1.1,16,5832,high
glen_waverley,Glen Waverley,Mount Waverley,Jordanville,1.393,1.67,1.91,50.1,45.5,1.79,46.7,0.25,4.6,25380,25884,high
glen_waverley,Glen Waverley,Glen Waverley,Syndal,1.34,1.67,2.81,48.2,29.7,2.24,35.9,1.15,18.6,25363,25882,low
glen_waverley,Glen Waverley,Tooronga,Kooyong,1.305,1.67,1.86,47.0,43.7,1.76,44.5,0.19,3.3,25007,25318,high
glen_waverley,Glen Waverley,Southern Cross,Flinders Street,1.232,4.0,2.67,18.5,27.7,3.34,22.2,1.33,9.2,258,14825,medium
glen_waverley,Glen Waverley,Flagstaff,Southern Cross,1.17,1.67,1.67,42.1,42.1,1.67,42.1,0.0,0.0,254,14824,high
glen_waverley,Glen Waverley,Kooyong,Heyington,1.168,1.92,1.91,38.1,38.2,1.91,36.6,0.01,0.1,25006,25319,high
glen_waverley,Glen Waverley,Darling,Glen Iris,1.155,1.67,1.67,41.6,41.6,1.67,41.6,0.0,0.0,25008,25317,high
glen_waverley,Glen Waverley,Parliament,Melbourne Central,1.127,1.67,2.01,40.6,35.3,1.84,36.7,0.35,5.3,254,14824,medium
glen_waverley,Glen Waverley,East Malvern,Darling,1.068,1.67,1.67,38.4,38.4,1.67,38.4,0.0,0.1,25379,25884,high
glen_waverley,Glen Waverley,Gardiner,Tooronga,1.017,1.67,1.42,36.6,50.0,1.54,39.5,0.24,13.4,25007,25318,medium
glen_waverley,Glen Waverley,Burnley,East Richmond,0.965,1.68,1.67,34.6,34.7,1.67,34.6,0.01,0.2,25294,20709,high
glen_waverley,Glen Waverley,Glen Iris,Gardiner,0.916,1.87,1.91,30.5,30.0,1.89,29.1,0.04,0.5,25008,25318,high
glen_waverley,Glen Waverley,Richmond,Parliament,0.816,2.67,2.67,18.4,18.3,2.67,18.4,0.0,0.0,254,14823,high
glen_waverley,Glen Waverley,Melbourne Central,Flagstaff,0.684,0.7,1.28,60.3,38.8,0.99,41.3,0.58,21.5,254,14824,low
glen_waverley,Glen Waverley,East Richmond,Richmond,0.57,1.67,1.67,20.5,20.5,1.67,20.5,0.0,0.0,25294,20709,high
hurstbridge,Hurstbridge,Ivanhoe,Clifton Hill,5.542,8.83,6.9,38.7,49.4,7.86,42.3,1.94,10.7,1413,2778,medium
hurstbridge,Hurstbridge,Diamond Creek,Eltham,5.241,6.8,6.67,46.3,47.2,6.73,46.7,0.13,0.9,12007,12741,high
hurstbridge,Hurstbridge,Eltham,Greensborough,4.455,7.0,6.0,38.2,44.6,6.5,41.1,1.0,6.4,2,1,medium
